GeneSet_ID	gene_ID	N	M	n	m	p_value	FDR_q_value
hsa05012	79056	155	15	6	1	0.4627709083549605	0.5821956588981761
hsa05022	79056	155	15	7	1	0.5168543739568099	0.592862370126929
hsa05120	79056	155	15	1	1	0.09677419354838708	0.2516129032258064
hsa05140	79056	155	15	2	1	0.1847507331378299	0.32751266328978934
hsa05150	79056	155	15	6	1	0.4627709083549605	0.5821956588981761
hsa05152	79056	155	15	4	2	0.0469828616737635	0.2516129032258064
hsa05171	79056	155	15	11	1	0.68636944674628	0.7435669006418033
hsa05322	79056	155	15	10	1	0.6501813059862354	0.7244877409560908
hsa05417	79056	155	15	3	1	0.26467713184980735	0.43010033925593694
hsa00532	55790	155	4	2	2	0.0005027230833682445	0.004524507750314201
hsa01100	55790	155	4	24	2	0.11352817095351797	0.14596479122595168
hsa04330	55790	155	4	2	1	0.0511101801424382	0.07666527021365731
hsa04724	55790	155	4	1	1	0.025806451612903222	0.058064516129032254
hsa04727	55790	155	4	1	1	0.025806451612903222	0.058064516129032254
hsa04974	55790	155	4	2	1	0.0511101801424382	0.07666527021365731
hsa05010	55790	155	4	8	1	0.19274034664027676	0.21683288997031136
hsa05120	55790	155	4	1	1	0.025806451612903222	0.058064516129032254
hsa05171	55790	155	4	11	1	0.2572912356793311	0.2572912356793311
hsa00260	51237	155	14	1	1	0.09032258064516127	0.2223325062034739
hsa00630	51237	155	14	1	1	0.09032258064516127	0.2223325062034739
hsa01100	51237	155	14	24	1	0.9154230295406367	0.9154230295406367
hsa01200	51237	155	14	1	1	0.09032258064516127	0.2223325062034739
hsa03030	51237	155	14	4	1	0.3178912867817292	0.4238550490423056
hsa03060	51237	155	14	1	1	0.09032258064516127	0.2223325062034739
hsa03410	51237	155	14	1	1	0.09032258064516127	0.2223325062034739
hsa03450	51237	155	14	1	1	0.09032258064516127	0.2223325062034739
hsa04060	51237	155	14	3	2	0.021677879362888848	0.2223325062034739
hsa04110	51237	155	14	14	3	0.1174262575729996	0.2614738747864326
hsa04114	51237	155	14	7	2	0.12256587880614027	0.2614738747864326
hsa04120	51237	155	14	4	1	0.3178912867817292	0.4238550490423056
hsa04141	51237	155	14	6	3	0.010114198521652936	0.16182717634644697
hsa04151	51237	155	14	3	1	0.2486918521074118	0.36173360306532626
hsa04218	51237	155	14	7	1	0.49161542334261354	0.542472191274608
hsa04657	51237	155	14	2	1	0.1730205278592375	0.2914029942892421
hsa04659	51237	155	14	2	1	0.1730205278592375	0.2914029942892421
hsa04672	51237	155	14	2	2	0.007624633431085042	0.16182717634644697
hsa04914	51237	155	14	7	1	0.49161542334261354	0.542472191274608
hsa04915	51237	155	14	1	1	0.09032258064516127	0.2223325062034739
hsa04918	51237	155	14	1	1	0.09032258064516127	0.2223325062034739
hsa05012	51237	155	14	6	1	0.438894059837403	0.542472191274608
hsa05022	51237	155	14	7	1	0.49161542334261354	0.542472191274608
hsa05132	51237	155	14	2	1	0.1730205278592375	0.2914029942892421
hsa05166	51237	155	14	7	1	0.49161542334261354	0.542472191274608
hsa05200	51237	155	14	9	1	0.5835433937677907	0.6224462866856435
hsa05203	51237	155	14	13	1	0.7229688163785977	0.7462903911004879
hsa05207	51237	155	14	5	2	0.06492381697892678	0.2223325062034739
hsa05215	51237	155	14	3	1	0.2486918521074118	0.36173360306532626
hsa05340	51237	155	14	1	1	0.09032258064516127	0.2223325062034739
hsa05417	51237	155	14	3	1	0.2486918521074118	0.36173360306532626
hsa05418	51237	155	14	2	1	0.1730205278592375	0.2914029942892421
hsa00230	4173	155	32	1	1	0.20645161290322578	0.39413489736070373
hsa00240	4173	155	32	4	2	0.18882500368568472	0.39413489736070373
hsa00480	4173	155	32	2	2	0.04155844155844155	0.2618181818181818
hsa00520	4173	155	32	2	1	0.37134478424801004	0.46789442815249266
hsa00670	4173	155	32	2	2	0.04155844155844155	0.2618181818181818
hsa00760	4173	155	32	2	1	0.37134478424801004	0.46789442815249266
hsa00790	4173	155	32	2	1	0.37134478424801004	0.46789442815249266
hsa00983	4173	155	32	3	1	0.5028282280654196	0.5656817565735971
hsa01040	4173	155	32	1	1	0.20645161290322578	0.39413489736070373
hsa01100	4173	155	32	24	7	0.1952715418585846	0.39413489736070373
hsa01212	4173	155	32	1	1	0.20645161290322578	0.39413489736070373
hsa01232	4173	155	32	4	2	0.18882500368568472	0.39413489736070373
hsa01240	4173	155	32	4	1	0.6074959695253315	0.6486821369507777
hsa01250	4173	155	32	1	1	0.20645161290322578	0.39413489736070373
hsa01523	4173	155	32	3	2	0.10837789661319071	0.39413489736070373
hsa01524	4173	155	32	2	2	0.04155844155844155	0.2618181818181818
hsa03030	4173	155	32	4	4	0.0015546888611904087	0.024486349563748937
hsa03320	4173	155	32	2	1	0.37134478424801004	0.46789442815249266
hsa03410	4173	155	32	1	1	0.20645161290322578	0.39413489736070373
hsa03450	4173	155	32	1	1	0.20645161290322578	0.39413489736070373
hsa03460	4173	155	32	1	1	0.20645161290322578	0.39413489736070373
hsa04010	4173	155	32	2	1	0.37134478424801004	0.46789442815249266
hsa04020	4173	155	32	2	1	0.37134478424801004	0.46789442815249266
hsa04068	4173	155	32	4	2	0.18882500368568472	0.39413489736070373
hsa04110	4173	155	32	14	12	6.002884584414865e-08	3.781817288181365e-06
hsa04114	4173	155	32	7	6	0.00030891174986330506	0.00973072012069411
hsa04115	4173	155	32	4	4	0.0015546888611904087	0.024486349563748937
hsa04120	4173	155	32	4	2	0.18882500368568472	0.39413489736070373
hsa04141	4173	155	32	6	3	0.10287268619542622	0.39413489736070373
hsa04151	4173	155	32	3	1	0.5028282280654196	0.5656817565735971
hsa04152	4173	155	32	3	2	0.10837789661319071	0.39413489736070373
hsa04210	4173	155	32	2	1	0.37134478424801004	0.46789442815249266
hsa04215	4173	155	32	2	1	0.37134478424801004	0.46789442815249266
hsa04218	4173	155	32	7	5	0.0043736377963547604	0.04592319686172499
hsa04390	4173	155	32	1	1	0.20645161290322578	0.39413489736070373
hsa04512	4173	155	32	2	1	0.37134478424801004	0.46789442815249266
hsa04540	4173	155	32	3	1	0.5028282280654196	0.5656817565735971
hsa04640	4173	155	32	5	1	0.6906756316126783	0.7252094131933122
hsa04657	4173	155	32	2	1	0.37134478424801004	0.46789442815249266
hsa04659	4173	155	32	2	1	0.37134478424801004	0.46789442815249266
hsa04914	4173	155	32	7	5	0.0043736377963547604	0.04592319686172499
hsa04915	4173	155	32	1	1	0.20645161290322578	0.39413489736070373
hsa04918	4173	155	32	1	1	0.20645161290322578	0.39413489736070373
hsa04921	4173	155	32	1	1	0.20645161290322578	0.39413489736070373
hsa04936	4173	155	32	2	1	0.37134478424801004	0.46789442815249266
hsa04970	4173	155	32	2	1	0.37134478424801004	0.46789442815249266
hsa04972	4173	155	32	1	1	0.20645161290322578	0.39413489736070373
hsa05132	4173	155	32	2	1	0.37134478424801004	0.46789442815249266
hsa05161	4173	155	32	8	2	0.5197297328909259	0.5732603747589898
hsa05165	4173	155	32	10	1	0.9085185053992909	0.9231720296799247
hsa05166	4173	155	32	7	4	0.03364934325025155	0.2618181818181818
hsa05169	4173	155	32	11	1	0.9287075248973785	0.9287075248973785
hsa05170	4173	155	32	7	3	0.15479019340430725	0.39413489736070373
hsa05200	4173	155	32	9	3	0.27578293054980907	0.46789442815249266
hsa05202	4173	155	32	8	1	0.8502383038046974	0.8781149695032121
hsa05203	4173	155	32	13	3	0.5277635196193874	0.5732603747589898
hsa05206	4173	155	32	4	2	0.18882500368568472	0.39413489736070373
hsa05207	4173	155	32	5	3	0.05989652745029696	0.34304374812442806
hsa05210	4173	155	32	2	1	0.37134478424801004	0.46789442815249266
hsa05215	4173	155	32	3	1	0.5028282280654196	0.5656817565735971
hsa05221	4173	155	32	3	1	0.5028282280654196	0.5656817565735971
hsa05417	4173	155	32	3	1	0.5028282280654196	0.5656817565735971
hsa05418	4173	155	32	2	1	0.37134478424801004	0.46789442815249266
hsa00260	3503	155	8	1	1	0.05161290322580645	0.07741935483870968
hsa00630	3503	155	8	1	1	0.05161290322580645	0.07741935483870968
hsa01100	3503	155	8	24	1	0.7484544352633571	0.7484544352633571
hsa01200	3503	155	8	1	1	0.05161290322580645	0.07741935483870968
hsa03060	3503	155	8	1	1	0.05161290322580645	0.07741935483870968
hsa04060	3503	155	8	3	2	0.006854119947099075	0.04112471968259445
hsa04141	3503	155	8	6	2	0.031644821996305465	0.07741935483870968
hsa04218	3503	155	8	7	1	0.3151392661960447	0.34378829039568515
hsa04672	3503	155	8	2	2	0.0023460410557184746	0.028152492668621697
hsa05012	3503	155	8	6	1	0.2762819195972388	0.34378829039568515
hsa05022	3503	155	8	7	1	0.3151392661960447	0.34378829039568515
hsa05340	3503	155	8	1	1	0.05161290322580645	0.07741935483870968
hsa03008	100169764	155	16	18	16	6.427397827160553e-20	6.427397827160553e-20
hsa03010	100169764	155	16	17	16	7.141553141289504e-21	1.428310628257901e-20
hsa00010	23586	155	30	1	1	0.1935483870967742	0.3246618106139438
hsa00052	23586	155	30	1	1	0.1935483870967742	0.3246618106139438
hsa00240	23586	155	30	4	1	0.5810046506640933	0.6713831518785078
hsa01100	23586	155	30	24	2	0.9715272686173828	0.983933124740413
hsa01232	23586	155	30	4	1	0.5810046506640933	0.6713831518785078
hsa01240	23586	155	30	4	1	0.5810046506640933	0.6713831518785078
hsa03008	23586	155	30	18	1	0.983933124740413	0.983933124740413
hsa03018	23586	155	30	2	2	0.036447423544197735	0.11148623672342836
hsa03250	23586	155	30	5	2	0.24802821410575698	0.40304584792185505
hsa04062	23586	155	30	2	2	0.036447423544197735	0.11148623672342836
hsa04064	23586	155	30	1	1	0.1935483870967742	0.3246618106139438
hsa04141	23586	155	30	6	1	0.731399007842942	0.8267988784311519
hsa04142	23586	155	30	2	1	0.35064935064935066	0.47983595352016406
hsa04217	23586	155	30	4	4	0.001184823365987852	0.007701351878921038
hsa04330	23586	155	30	2	1	0.35064935064935066	0.47983595352016406
hsa04380	23586	155	30	4	2	0.1688780775468082	0.3246618106139438
hsa04514	23586	155	30	2	2	0.036447423544197735	0.11148623672342836
hsa04550	23586	155	30	1	1	0.1935483870967742	0.3246618106139438
hsa04610	23586	155	30	2	1	0.35064935064935066	0.47983595352016406
hsa04620	23586	155	30	1	1	0.1935483870967742	0.3246618106139438
hsa04621	23586	155	30	15	9	0.0002746330215792777	0.0023801528536870733
hsa04622	23586	155	30	2	2	0.036447423544197735	0.11148623672342836
hsa04623	23586	155	30	2	2	0.036447423544197735	0.11148623672342836
hsa04625	23586	155	30	2	2	0.036447423544197735	0.11148623672342836
hsa04630	23586	155	30	3	2	0.09600203717850775	0.2627424175411791
hsa04658	23586	155	30	1	1	0.1935483870967742	0.3246618106139438
hsa04659	23586	155	30	2	1	0.35064935064935066	0.47983595352016406
hsa04917	23586	155	30	1	1	0.1935483870967742	0.3246618106139438
hsa04919	23586	155	30	3	1	0.47797300738477205	0.6213649096002036
hsa04933	23586	155	30	1	1	0.1935483870967742	0.3246618106139438
hsa04935	23586	155	30	1	1	0.1935483870967742	0.3246618106139438
hsa05010	23586	155	30	8	1	0.8289635800893611	0.8797164523397302
hsa05133	23586	155	30	1	1	0.1935483870967742	0.3246618106139438
hsa05140	23586	155	30	2	1	0.35064935064935066	0.47983595352016406
hsa05145	23586	155	30	1	1	0.1935483870967742	0.3246618106139438
hsa05152	23586	155	30	4	1	0.5810046506640933	0.6713831518785078
hsa05160	23586	155	30	12	10	9.243069394739793e-07	1.602132028421564e-05
hsa05161	23586	155	30	8	4	0.0459134901295867	0.13263897148547268
hsa05162	23586	155	30	9	9	1.273782273139633e-07	3.3118339101630456e-06
hsa05164	23586	155	30	10	10	1.8321525846528967e-08	9.527193440195062e-07
hsa05165	23586	155	30	10	5	0.024313231437998382	0.11148623672342836
hsa05167	23586	155	30	4	3	0.023125996810207335	0.11148623672342836
hsa05168	23586	155	30	9	8	6.641037578596178e-06	6.906679081740025e-05
hsa05169	23586	155	30	11	7	0.0010040535034298462	0.007458683168336
hsa05170	23586	155	30	7	1	0.7854797445188597	0.8690414194676745
hsa05171	23586	155	30	11	9	5.305691259060759e-06	6.897398636778986e-05
hsa05200	23586	155	30	9	2	0.5497204455413792	0.6713831518785078
hsa05202	23586	155	30	8	1	0.8289635800893611	0.8797164523397302
hsa05203	23586	155	30	13	1	0.9463367635931121	0.983933124740413
hsa05212	23586	155	30	3	1	0.47797300738477205	0.6213649096002036
hsa05235	23586	155	30	4	3	0.023125996810207335	0.11148623672342836
hsa05321	23586	155	30	2	1	0.35064935064935066	0.47983595352016406
hsa03018	3656	155	6	2	1	0.07616254713028907	0.27926267281105993
hsa03250	3656	155	6	5	1	0.18130565324279724	0.3626113064855945
hsa04141	3656	155	6	6	1	0.2140534271130853	0.39243128304065644
hsa04217	3656	155	6	4	1	0.14742864579077503	0.32434302073970506
hsa04514	3656	155	6	2	1	0.07616254713028907	0.27926267281105993
hsa04722	3656	155	6	1	1	0.03870967741935484	0.27926267281105993
hsa04724	3656	155	6	1	1	0.03870967741935484	0.27926267281105993
hsa04727	3656	155	6	1	1	0.03870967741935484	0.27926267281105993
hsa04974	3656	155	6	2	1	0.07616254713028907	0.27926267281105993
hsa05010	3656	155	6	8	1	0.2762819195972388	0.39808283403760547
hsa05152	3656	155	6	4	1	0.14742864579077503	0.32434302073970506
hsa05160	3656	155	6	12	1	0.38848125692670177	0.40698036439940183
hsa05162	3656	155	6	9	1	0.30582143308306575	0.39808283403760547
hsa05164	3656	155	6	10	1	0.3343493193947207	0.39808283403760547
hsa05165	3656	155	6	10	1	0.3343493193947207	0.39808283403760547
hsa05167	3656	155	6	4	1	0.14742864579077503	0.32434302073970506
hsa05168	3656	155	6	9	1	0.30582143308306575	0.39808283403760547
hsa05169	3656	155	6	11	1	0.36189348548873224	0.39808283403760547
hsa05170	3656	155	6	7	1	0.24570228239712213	0.39808283403760547
hsa05171	3656	155	6	11	1	0.36189348548873224	0.39808283403760547
hsa05203	3656	155	6	13	1	0.4141393860067002	0.4141393860067002
hsa05235	3656	155	6	4	1	0.14742864579077503	0.32434302073970506
hsa00230	699	155	38	1	1	0.24516129032258063	0.4898198575617929
hsa00240	699	155	38	4	2	0.25211316198033457	0.4898198575617929
hsa00260	699	155	38	1	1	0.24516129032258063	0.4898198575617929
hsa00480	699	155	38	2	2	0.058902387934645986	0.32285681654528153
hsa00520	699	155	38	2	1	0.43142019271051524	0.5752269236140203
hsa00630	699	155	38	1	1	0.24516129032258063	0.4898198575617929
hsa00670	699	155	38	2	2	0.058902387934645986	0.32285681654528153
hsa00760	699	155	38	2	1	0.43142019271051524	0.5752269236140203
hsa00790	699	155	38	2	2	0.058902387934645986	0.32285681654528153
hsa00983	699	155	38	3	1	0.5726360925601911	0.6599873609168304
hsa01100	699	155	38	24	7	0.3651214514026471	0.5752269236140203
hsa01200	699	155	38	1	1	0.24516129032258063	0.4898198575617929
hsa01232	699	155	38	4	2	0.25211316198033457	0.4898198575617929
hsa01240	699	155	38	4	2	0.25211316198033457	0.4898198575617929
hsa01250	699	155	38	1	1	0.24516129032258063	0.4898198575617929
hsa01523	699	155	38	3	3	0.013859385396387291	0.1346340295649051
hsa01524	699	155	38	2	2	0.058902387934645986	0.32285681654528153
hsa03030	699	155	38	4	4	0.0031913058478523367	0.05425219941348972
hsa03060	699	155	38	1	1	0.24516129032258063	0.4898198575617929
hsa03250	699	155	38	5	1	0.7601384691687165	0.8204669191027416
hsa03410	699	155	38	1	1	0.24516129032258063	0.4898198575617929
hsa03450	699	155	38	1	1	0.24516129032258063	0.4898198575617929
hsa03460	699	155	38	1	1	0.24516129032258063	0.4898198575617929
hsa04010	699	155	38	2	1	0.43142019271051524	0.5752269236140203
hsa04020	699	155	38	2	1	0.43142019271051524	0.5752269236140203
hsa04060	699	155	38	3	1	0.5726360925601911	0.6599873609168304
hsa04068	699	155	38	4	2	0.25211316198033457	0.4898198575617929
hsa04110	699	155	38	14	12	6.570556283585308e-07	4.46797827283801e-05
hsa04114	699	155	38	7	6	0.0009028931751805456	0.03069836795613855
hsa04115	699	155	38	4	4	0.0031913058478523367	0.05425219941348972
hsa04120	699	155	38	4	2	0.25211316198033457	0.4898198575617929
hsa04141	699	155	38	6	4	0.03220471424475094	0.27374007108038295
hsa04151	699	155	38	3	1	0.5726360925601911	0.6599873609168304
hsa04152	699	155	38	3	1	0.5726360925601911	0.6599873609168304
hsa04210	699	155	38	2	1	0.43142019271051524	0.5752269236140203
hsa04215	699	155	38	2	1	0.43142019271051524	0.5752269236140203
hsa04218	699	155	38	7	5	0.010066279908953916	0.11408450563481104
hsa04390	699	155	38	1	1	0.24516129032258063	0.4898198575617929
hsa04512	699	155	38	2	1	0.43142019271051524	0.5752269236140203
hsa04540	699	155	38	3	1	0.5726360925601911	0.6599873609168304
hsa04640	699	155	38	5	1	0.7601384691687165	0.8204669191027416
hsa04657	699	155	38	2	1	0.43142019271051524	0.5752269236140203
hsa04659	699	155	38	2	1	0.43142019271051524	0.5752269236140203
hsa04672	699	155	38	2	1	0.43142019271051524	0.5752269236140203
hsa04914	699	155	38	7	5	0.010066279908953916	0.11408450563481104
hsa04915	699	155	38	1	1	0.24516129032258063	0.4898198575617929
hsa04918	699	155	38	1	1	0.24516129032258063	0.4898198575617929
hsa04921	699	155	38	1	1	0.24516129032258063	0.4898198575617929
hsa04970	699	155	38	2	1	0.43142019271051524	0.5752269236140203
hsa04972	699	155	38	1	1	0.24516129032258063	0.4898198575617929
hsa05012	699	155	38	6	1	0.8209033903126417	0.8722098522071818
hsa05022	699	155	38	7	1	0.8665790357362633	0.9065749912317831
hsa05132	699	155	38	2	1	0.43142019271051524	0.5752269236140203
hsa05161	699	155	38	8	2	0.6267818972622501	0.7103528168972167
hsa05165	699	155	38	10	1	0.9456079900350595	0.9597215421251349
hsa05166	699	155	38	7	4	0.06172262669248029	0.32285681654528153
hsa05169	699	155	38	11	1	0.9598624478189749	0.9598624478189749
hsa05170	699	155	38	7	3	0.2299747276445376	0.4898198575617929
hsa05200	699	155	38	9	3	0.3853534857373931	0.5752269236140203
hsa05202	699	155	38	8	1	0.9008357698039795	0.9281338234344031
hsa05203	699	155	38	13	3	0.6624757764777262	0.7384975868932029
hsa05206	699	155	38	4	2	0.25211316198033457	0.4898198575617929
hsa05207	699	155	38	5	3	0.09503569931206057	0.46160196808715137
hsa05210	699	155	38	2	1	0.43142019271051524	0.5752269236140203
hsa05215	699	155	38	3	1	0.5726360925601911	0.6599873609168304
hsa05221	699	155	38	3	1	0.5726360925601911	0.6599873609168304
hsa05417	699	155	38	3	1	0.5726360925601911	0.6599873609168304
hsa05418	699	155	38	2	1	0.43142019271051524	0.5752269236140203
hsa00010	57674	155	29	1	1	0.18709677419354837	0.3440166493236212
hsa00052	57674	155	29	1	1	0.18709677419354837	0.3440166493236212
hsa00240	57674	155	29	4	1	0.5672670982268505	0.6466844919786097
hsa01100	57674	155	29	24	2	0.9661438622444238	0.9812553121971485
hsa01232	57674	155	29	4	1	0.5672670982268505	0.6466844919786097
hsa01240	57674	155	29	4	1	0.5672670982268505	0.6466844919786097
hsa02010	57674	155	29	1	1	0.18709677419354837	0.3440166493236212
hsa03008	57674	155	29	18	1	0.9812553121971485	0.9812553121971485
hsa03018	57674	155	29	2	2	0.03401759530791789	0.12926686217008798
hsa03250	57674	155	29	5	2	0.23483652467926555	0.4183025595849418
hsa04062	57674	155	29	2	2	0.03401759530791789	0.12926686217008798
hsa04064	57674	155	29	1	1	0.18709677419354837	0.3440166493236212
hsa04141	57674	155	29	6	1	0.717968958235089	0.787004434988463
hsa04142	57674	155	29	2	1	0.34017595307917886	0.49718023911572296
hsa04217	57674	155	29	4	4	0.0010268469171894718	0.007316284284974987
