gene1	gene2	correlation
1118	1955	-0.074218
1118	1997	-0.22698
1118	2162	-0.184008
1118	2215	-0.134744
1118	2237	0.176701
1118	2529	0.158089
1118	2537	-0.087879
1118	2633	-0.203454
1118	2635	-0.268802
1118	2731	-0.103281
1118	3017	-0.076643
1118	3039	0.072503
1118	3040	0.016736
1118	3043	0.025923
1118	3161	0.251529
1118	3429	0.007724
1118	3433	-0.229579
1118	3434	-0.142025
1118	3437	-0.170335
1118	3493	0.039345
1118	3494	0.077846
1118	3500	0.055533
1118	3501	0.082985
1118	3502	0.112336
1118	3503	-0.004401
1118	3507	-0.111934
1118	3512	-0.065621
1118	3514	-0.003264
1118	3537	0.044811
1118	3538	0.034649
1118	3539	0.025103
1118	3656	-0.127782
1118	3662	-0.269971
1118	3690	0.06234
1118	3832	0.291478
1118	3833	0.401353
1118	3925	0.232035
1118	3934	0.851374
1118	3998	-0.249462
1118	4051	-0.05004
1118	4057	0.815876
1118	4061	-0.014504
1118	4171	0.287416
1118	4173	0.123536
1118	4175	-0.009853
1118	4288	0.302767
1118	4311	-0.157022
1118	4317	0.746474
1118	4353	0.73382
1118	4599	-0.120281
1118	4605	0.212512
1118	4680	0.708275
1118	4713	0.064801
1118	4938	-0.13423
1118	4939	-0.200953
1118	4940	-0.168579
1118	4973	0.627086
1118	5273	0.638854
1118	5414	-0.057019
1118	5450	-0.149884
1118	5577	-0.109119
1118	5610	-0.110816
1118	5806	0.662862
1118	6035	0.106896
1118	6036	0.345362
1118	6037	0.679781
1118	6241	0.237451
1118	6319	0.311929
1118	6518	0.564837
1118	6614	-0.165759
1118	6675	-0.179452
1118	6678	-0.029637
1118	6772	-0.23082
1118	6773	-0.283481
1118	6782	-0.267643
1118	6868	-0.098265
1118	6923	0.088413
1118	6941	0.190408
1118	6947	0.774668
1118	7083	0.40832
1118	7153	0.263053
1118	7184	-0.193489
1118	7298	0.428235
1118	7345	0.136899
1118	8318	0.301326
1118	8339	-0.056489
1118	8343	-0.152346
1118	8345	-0.287175
1118	8347	-0.18379
1118	8348	-0.241807
1118	8365	-0.193597
1118	8460	0.264387
1118	8638	-0.073036
1118	8698	0.187161
1118	8809	0.253601
1118	8819	0.237376
1118	8836	0.231969
1118	8876	0.275705
1118	8900	0.346881
1118	8916	-0.22528
1118	8926	-0.248748
1118	8970	-0.197964
1118	9055	0.423959
1118	9133	0.360999
1118	9212	0.359555
1118	9232	0.29706
1118	9334	0.078451
1118	9381	-0.035128
1118	9582	-0.008186
1118	9663	-0.198804
1118	9697	-0.240873
1118	9768	0.399545
1118	9787	0.27859
1118	10024	0.444527
1118	10321	0.784219
1118	10346	-0.121851
1118	10384	-0.358752
1118	10403	-0.063876
1118	10561	-0.113142
1118	10562	0.730509
1118	10615	0.215373
1118	10964	-0.145518
1118	11004	0.379375
1118	11065	0.342299
1118	11119	-0.292718
1118	11130	0.186911
1118	11274	-0.15592
1118	22885	0.015718
1118	22895	0.180033
1118	22936	-0.058359
1118	22974	0.376196
1118	23231	-0.185872
1118	23347	-0.306717
1118	23389	-0.243627
1118	23495	-0.103825
1118	23531	-0.26014
1118	23586	-0.29185
1118	24138	-0.227583
1118	25832	-0.33371
1118	28834	0.040769
1118	29028	-0.006379
1118	29089	0.243608
1118	29126	-0.109566
1118	29952	-0.087179
1118	51053	0.205267
1118	51191	-0.126667
1118	51203	0.299015
1118	51237	0.036024
1118	51303	-0.123271
1118	51439	-0.204604
1118	51513	-0.180228
1118	51659	0.348341
1118	51673	-0.382636
1118	54407	-0.107847
1118	54464	-0.252702
1118	54625	-0.282302
1118	54739	-0.237888
1118	54809	-0.314036
1118	54855	-0.053042
1118	54877	-0.230989
1118	54900	-0.329096
1118	54979	-0.11753
1118	55008	-0.206504
1118	55165	0.256815
1118	55196	-0.189866
1118	55350	-0.233888
1118	55355	0.316841
1118	55454	0.083242
1118	55507	-0.017568
1118	55601	-0.209144
1118	55789	0.227332
1118	55790	0.11226
1118	57162	-0.157074
1118	57674	-0.272725
1118	64105	-0.071499
1118	64108	-0.150706
1118	64135	-0.282574
1118	64151	0.281208
1118	64407	-0.090717
1118	65244	-0.168976
1118	79056	-0.204585
1118	79598	-0.103132
1118	79682	0.200721
1118	79801	0.080531
1118	79971	-0.145683
1118	80267	-0.216617
1118	80315	-0.157714
1118	80830	-0.256704
1118	81027	-0.211081
1118	81030	-0.174102
1118	81567	-0.040031
1118	81618	-0.034948
1118	83540	0.293406
1118	83666	-0.202461
1118	84057	0.368437
1118	84174	-0.192124
1118	84333	-0.36564
1118	85363	-0.239956
1118	90355	0.33677
1118	90701	-0.150326
1118	91319	0.032319
1118	91543	-0.113568
1118	92906	-0.103575
1118	93100	0.246345
1118	94240	-0.09824
1118	113130	0.398666
1118	114908	-0.232702
1118	115361	-0.311374
1118	115362	-0.215069
1118	116071	-0.038738
1118	120892	-0.184037
1118	122509	0.189305
1118	129607	-0.14333
1118	130589	-0.187719
1118	135112	-0.085785
1118	140609	-0.213304
1118	147339	-0.093159
1118	147807	0.100026
1118	151636	-0.295952
1118	153222	-0.15664
1118	162394	-0.296473
1118	219285	-0.234515
1118	219537	-0.116209
1118	219988	-0.199721
1118	254225	-0.274694
1118	257019	-0.070377
1118	348262	0.075278
1118	374291	0.005174
1118	375298	0.078901
1118	387882	-0.287833
1118	440068	-0.112853
1118	441864	0.685289
1118	444882	-0.293566
1118	445815	-0.31474
1118	494143	-0.10982
1118	728358	0.785377
1118	100132406	-0.325592
1118	100133941	0.738122
1118	100169751	0.1936
1118	100169753	0.1936
1118	100169754	0.1936
1118	100169755	0.1936
1118	100169756	0.1936
1118	100169757	0.1936
1118	100169758	0.1936
1118	100169759	0.1936
1118	100169760	0.001798
1118	100169761	0.1936
1118	100169762	0.1936
1118	100169763	0.1936
1118	100169764	0.1936
1118	100169765	0.1936
1118	100169766	0.1936
1118	100169767	0.1936
1118	100169768	0.1936
1118	100423062	0.064149
1118	100820829	-0.11713
1118	100913187	-0.093739
1118	101060226	-0.283349
1118	109864272	0.025604
1397	1397	1.0
1397	1511	-0.015053
1397	1667	-0.083666
1397	1668	0.068197
1397	1669	-0.078479
1397	1718	-0.19349
1397	1719	-0.208777
1397	1869	-0.097415
1397	1950	-0.312346
1397	1955	-0.60011
1397	1997	-0.515495
1397	2162	-0.279844
1397	2215	-0.320383
1397	2237	0.12222
1397	2529	0.231862
1397	2537	-0.032553
1397	2633	-0.221828
1397	2635	-0.196834
1397	2731	-0.093525
1397	3017	-0.403996
1397	3039	0.535892
1397	3040	0.579756
1397	3043	0.348667
1397	3161	-0.278098
1397	3429	-0.071148
1397	3433	-0.268871
1397	3434	-0.186598
1397	3437	-0.226987
1397	3493	0.136087
1397	3494	0.280917
1397	3500	-0.001349
1397	3501	0.083094
1397	3502	0.035562
1397	3503	0.041458
1397	3507	0.201213
1397	3512	-0.113298
1397	3514	0.041475
1397	3537	0.063837
1397	3538	0.042717
1397	3539	0.066822
1397	3656	-0.37729
1397	3662	0.012524
1397	3690	-0.324098
1397	3832	-0.214258
1397	3833	0.024445
1397	3925	0.171162
1397	3934	-0.118659
1397	3998	-0.116976
1397	4051	-0.270701
1397	4057	-0.129434
1397	4061	0.054501
1397	4171	0.116956
1397	4173	-0.051087
1397	4175	-0.029333
1397	4288	-0.09767
1397	4311	-0.305053
1397	4317	-0.413771
1397	4353	-0.06739
1397	4599	-0.122101
1397	4605	-0.022819
1397	4680	-0.221215
1397	4713	0.635223
1397	4938	-0.164702
1397	4939	-0.139197
1397	4940	-0.198031
1397	4973	-0.089861
1397	5273	-0.280437
1397	5414	-0.249173
1397	5450	0.005084
1397	5577	-0.361937
1397	5610	-0.459425
1397	5806	-0.30627
1397	6035	-0.363933
1397	6036	-0.202822
1397	6037	-0.04236
1397	6241	-0.242293
1397	6319	-0.132113
1397	6518	0.008224
1397	6614	-0.047435
1397	6675	-0.167448
1397	6678	-0.274709
1397	6772	-0.332212
1397	6773	-0.101575
1397	6782	-0.281641
1397	6868	-0.601073
1397	6923	0.61297
1397	6941	0.086198
1397	6947	-0.239343
1397	7083	0.148503
1397	7153	-0.229345
1397	7184	-0.120867
1397	7298	-0.155836
1397	7345	-0.2075
1397	8318	-0.09262
1397	8339	-0.250167
1397	8343	-0.400553
1397	8345	-0.067332
1397	8347	-0.460578
1397	8348	-0.177099
1397	8365	-0.24614
1397	8460	-0.553599
1397	8638	-0.26629
1397	8698	0.465466
1397	8809	-0.691021
1397	8819	-0.590544
1397	8836	-0.395756
1397	8876	-0.727554
1397	8900	-0.469451
1397	8916	-0.477972
1397	8926	0.002826
1397	8970	-0.183609
1397	9055	-0.19398
1397	9133	-0.196378
1397	9212	0.107594
1397	9232	0.007288
1397	9334	-0.682997
1397	9381	-0.17247
1397	9582	-0.348387
1397	9663	-0.288146
1397	9697	-0.13987
1397	9768	-0.133381
1397	9787	-0.236916
1397	10024	-0.096364
1397	10321	-0.219309
1397	10346	-0.55727
1397	10384	0.024712
1397	10403	-0.1057
1397	10561	-0.225241
1397	10562	-0.215479
1397	10615	-0.164824
1397	10964	-0.18326
1397	11004	-0.107765
1397	11065	-0.304574
1397	11119	-0.19094
1397	11130	-0.121693
1397	11274	-0.110651
1397	22885	-0.288257
1397	22895	-0.418963
1397	22936	-0.453199
1397	22974	-0.166294
1397	23231	-0.118319
1397	23347	-0.413217
1397	23389	-0.437405
1397	23495	0.116858
1397	23531	-0.198857
1397	23586	-0.244583
1397	24138	-0.284137
1397	25832	-0.384407
1397	28834	0.19464
1397	29028	-0.141487
1397	29089	0.015681
1397	29126	-0.402048
1397	29952	0.705431
1397	51053	-0.067704
1397	51191	-0.201888
1397	51203	-0.241974
1397	51237	0.073452
1397	51303	0.064839
1397	51439	-0.534671
1397	51513	0.041796
1397	51659	0.054783
1397	51673	0.609033
1397	54407	-0.528153
1397	54464	-0.434549
1397	54625	-0.208022
1397	54739	-0.141231
1397	54809	-0.347916
1397	54855	-0.175578
1397	54877	-0.357191
1397	54900	-0.025522
1397	54979	-0.002935
1397	55008	-0.069736
1397	55165	-0.256486
1397	55196	-0.472419
1397	55350	-0.376741
1397	55355	-0.182177
1397	55454	-0.682915
1397	55507	-0.159677
1397	55601	-0.288284
1397	55789	-0.182204
1397	55790	-0.487446
1397	57162	-0.516017
1397	57674	-0.255572
1397	64105	0.058833
1397	64108	-0.116588
1397	64135	-0.207686
1397	64151	-0.219899
1397	64407	-0.658267
1397	65244	-0.093504
1397	79056	-0.386284
1397	79598	-0.429251
1397	79682	-0.218121
1397	79801	-0.287592
1397	79971	-0.141632
1397	80267	-0.444613
1397	80315	-0.620885
1397	80830	-0.264935
1397	81027	-0.322125
1397	81030	-0.163362
1397	81567	-0.16404
1397	81618	0.136836
1397	83540	-0.215521
1397	83666	-0.472934
1397	84057	-0.02811
1397	84174	-0.04002
1397	84333	-0.216035
1397	85363	-0.294432
1397	90355	-0.559462
1397	90701	0.055096
1397	91319	0.101681
1397	91543	-0.185672
1397	92906	-0.47801
1397	93100	0.493231
1397	94240	-0.360771
1397	113130	-0.043
1397	114908	-0.262897
1397	115361	0.003502
1397	115362	-0.185527
1397	116071	-0.215502
1397	120892	-0.54233
1397	122509	0.107516
1397	129607	-0.254305
1397	130589	-0.074624
1397	135112	-0.324063
1397	140609	-0.535232
1397	147339	-0.568748
1397	147807	0.604252
1397	151636	-0.280649
1397	153222	-0.531778
1397	162394	-0.063649
1397	219285	-0.333675
1397	219537	-0.276373
1397	219988	-0.472318
1397	254225	-0.459782
1397	257019	-0.26091
1397	348262	0.667012
1397	374291	0.668782
1397	375298	0.507736
1397	387882	-0.017196
1397	440068	-0.412694
1397	441864	-0.120749
1397	444882	-0.335303
1397	445815	-0.09174
1397	494143	-0.145231
1397	728358	-0.06913
1397	100132406	-0.413989
1397	100133941	-0.120271
1397	100169751	0.203999
1397	100169753	0.203999
1397	100169754	0.203999
1397	100169755	0.203999
1397	100169756	0.203999
1397	100169757	0.203999
1397	100169758	0.203999
1397	100169759	0.203999
1397	100169760	-0.003135
1397	100169761	0.203999
1397	100169762	0.203999
1397	100169763	0.203999
1397	100169764	0.203999
1397	100169765	0.203999
1397	100169766	0.203999
1397	100169767	0.203999
1397	100169768	0.203999
1397	100423062	0.040592
1397	100820829	-0.105887
1397	100913187	-0.485369
1397	101060226	-0.340727
1397	109864272	0.428825
1511	1511	1.0
1511	1667	0.883721
1511	1668	0.764701
1511	1669	0.963415
1511	1718	0.051536
1511	1719	0.259223
1511	1869	0.191236
1511	1950	-0.11118
1511	1955	-0.122843
1511	1997	-0.266132
1511	2162	-0.056719
1511	2215	-0.109437
1511	2237	0.276883
1511	2529	0.048819
1511	2537	-0.200364
1511	2633	-0.291297
1511	2635	-0.371431
1511	2731	-0.022426
1511	3017	-0.199698
1511	3039	0.276594
1511	3040	0.222751
1511	3043	0.27297
1511	3161	0.2619
1511	3429	-0.0598
1511	3433	-0.317695
1511	3434	-0.218885
1511	3437	-0.270876
1511	3493	0.172229
1511	3494	0.195405
1511	3500	0.236771
1511	3501	0.241413
1511	3502	0.243928
1511	3503	0.182444
1511	3507	0.055859
1511	3512	0.076971
1511	3514	0.163079
1511	3537	0.161454
1511	3538	0.202858
1511	3539	0.155695
1511	3656	-0.148676
1511	3662	-0.139553
1511	3690	0.04842
1511	3832	0.346358
1511	3833	0.473412
1511	3925	0.353301
1511	3934	0.829111
1511	3998	-0.136166
1511	4051	0.019434
1511	4057	0.853926
1511	4061	-0.10862
1511	4171	0.448076
1511	4173	0.264388
1511	4175	0.137741
1511	4288	0.407874
1511	4311	-0.03215
1511	4317	0.646445
1511	4353	0.940968
1511	4599	-0.233972
1511	4605	0.281976
1511	4680	0.866409
1511	4713	0.111268
1511	4938	-0.245158
1511	4939	-0.289541
1511	4940	-0.214129
1511	4973	0.794862
1511	5273	0.693843
1511	5414	-0.195661
1511	5450	0.002282
1511	5577	-0.063442
1511	5610	-0.250648
1511	5806	0.594009
1511	6035	-0.037597
1511	6036	0.332426
1511	6037	0.809397
1511	6241	0.306444
1511	6319	0.46106
1511	6518	0.759619
1511	6614	-0.256395
1511	6675	-0.118003
1511	6678	0.005268
1511	6772	-0.313478
1511	6773	-0.331355
1511	6782	-0.176841
1511	6868	-0.176526
1511	6923	0.154019
1511	6941	0.309209
1511	6947	0.779432
1511	7083	0.489858
1511	7153	0.349649
1511	7184	-0.112779
1511	7298	0.536457
1511	7345	0.097443
1511	8318	0.392603
1511	8339	-0.034813
1511	8343	-0.187927
1511	8345	-0.191225
1511	8347	-0.224082
1511	8348	-0.130459
1511	8365	-0.169878
1511	8460	0.112453
1511	8638	-0.224935
1511	8698	0.181449
1511	8809	-0.026694
1511	8819	0.010438
1511	8836	0.194227
1511	8876	0.0597
1511	8900	0.004391
1511	8916	-0.217301
1511	8926	-0.096663
1511	8970	-0.091851
1511	9055	0.506569
1511	9133	0.40354
1511	9212	0.456357
1511	9232	0.289259
1511	9334	-0.058109
1511	9381	-0.214965
1511	9582	-0.108258
1511	9663	-0.143913
1511	9697	-0.138689
1511	9768	0.482815
1511	9787	0.320783
1511	10024	0.455391
1511	10321	0.812826
1511	10346	-0.290846
1511	10384	-0.334384
1511	10403	-0.084733
1511	10561	-0.25076
1511	10562	0.696813
1511	10615	0.284302
1511	10964	-0.245826
1511	11004	0.436546
1511	11065	0.401085
1511	11119	-0.245151
1511	11130	0.296121
1511	11274	-0.262836
1511	22885	0.031437
1511	22895	0.126397
1511	22936	-0.054054
1511	22974	0.45032
1511	23231	-0.147316
1511	23347	-0.330294
1511	23389	-0.18648
1511	23495	0.007031
1511	23531	-0.142649
1511	23586	-0.384873
1511	24138	-0.330161
1511	25832	-0.260635
1511	28834	0.132197
1511	29028	0.119738
1511	29089	0.312338
1511	29126	-0.256824
1511	29952	0.046421
1511	51053	0.220897
1511	51191	-0.259131
1511	51203	0.363549
1511	51237	0.151561
1511	51303	-0.042038
1511	51439	-0.267133
1511	51513	-0.302399
1511	51659	0.44772
1511	51673	-0.179624
1511	54407	-0.164619
1511	54464	-0.318605
1511	54625	-0.31682
1511	54739	-0.294688
1511	54809	-0.381703
1511	54855	0.111751
1511	54877	-0.271415
1511	54900	-0.225175
1511	54979	-0.122723
1511	55008	-0.314211
1511	55165	0.24087
1511	55196	-0.176974
1511	55350	-0.301614
1511	55355	0.398783
1511	55454	-0.083855
1511	55507	0.007176
1511	55601	-0.318517
1511	55789	0.28038
1511	55790	0.056149
1511	57162	-0.171817
1511	57674	-0.329318
1511	64105	0.128633
1511	64108	-0.28578
1511	64135	-0.332202
1511	64151	0.322228
1511	64407	-0.171888
1511	65244	-0.065369
1511	79056	-0.210332
1511	79598	-0.169797
1511	79682	0.25016
1511	79801	0.136953
1511	79971	-0.126787
1511	80267	-0.222832
1511	80315	-0.201904
1511	80830	-0.342521
1511	81027	-0.096166
1511	81030	-0.250192
1511	81567	0.067398
1511	81618	0.135702
1511	83540	0.327012
1511	83666	-0.330131
1511	84057	0.403719
1511	84174	-0.140794
1511	84333	-0.350134
1511	85363	-0.338672
1511	90355	0.128606
1511	90701	-0.067289
1511	91319	0.111726
1511	91543	-0.219054
1511	92906	-0.175582
1511	93100	0.285199
1511	94240	-0.218769
1511	113130	0.471051
1511	114908	-0.292722
1511	115361	-0.26861
1511	115362	-0.232773
1511	116071	-0.220364
1511	120892	-0.203871
1511	122509	0.217017
1511	129607	-0.23918
1511	130589	-0.275761
1511	135112	-0.232239
1511	140609	-0.235514
1511	147339	-0.213023
1511	147807	0.147691
1511	151636	-0.387422
1511	153222	-0.188287
1511	162394	-0.33777
1511	219285	-0.347349
1511	219537	-0.25341
1511	219988	-0.246672
1511	254225	-0.260353
1511	257019	-0.076014
1511	348262	0.136258
1511	374291	0.073695
1511	375298	0.029622
1511	387882	-0.186365
1511	440068	-0.305539
1511	441864	0.768301
1511	444882	-0.222963
1511	445815	-0.249021
1511	494143	-0.031396
1511	728358	0.949597
1511	100132406	-0.268923
1511	100133941	0.820885
1511	100169751	0.22969
1511	100169753	0.22969
1511	100169754	0.22969
1511	100169755	0.22969
1511	100169756	0.22969
1511	100169757	0.22969
1511	100169758	0.22969
1511	100169759	0.22969
1511	100169760	0.022651
1511	100169761	0.22969
1511	100169762	0.22969
1511	100169763	0.22969
1511	100169764	0.22969
1511	100169765	0.22969
1511	100169766	0.22969
1511	100169767	0.22969
1511	100169768	0.22969
1511	100423062	0.162152
1511	100820829	0.021982
1511	100913187	-0.155248
1511	101060226	-0.215435
1511	109864272	0.052351
1667	1667	1.0
1667	1668	0.77533
1667	1669	0.919102
1667	1718	-0.007224
1667	1719	0.126447
1667	1869	0.132987
1667	1950	-0.162768
1667	1955	-0.144429
1667	1997	-0.333936
1667	2162	-0.151526
1667	2215	-0.066313
1667	2237	0.120179
1667	2529	0.086515
1667	2537	-0.152958
1667	2633	-0.295468
1667	2635	-0.384721
1667	2731	-0.14197
1667	3017	-0.183391
1667	3039	0.230136
1667	3040	0.186523
1667	3043	0.227136
1667	3161	0.156708
1667	3429	-0.0808
1667	3433	-0.340012
1667	3434	-0.248296
1667	3437	-0.281244
1667	3493	0.076135
1667	3494	0.093297
1667	3500	0.145573
1667	3501	0.12306
1667	3502	0.157087
1667	3503	0.081355
1667	3507	-0.03068
1667	3512	-0.010924
1667	3514	0.093923
1667	3537	0.08883
1667	3538	0.10918
1667	3539	0.088615
1667	3656	-0.18135
1667	3662	-0.283637
1667	3690	0.033269
1667	3832	0.214804
1667	3833	0.319731
1667	3925	0.220074
1667	3934	0.85427
1667	3998	-0.288795
1667	4051	-0.027035
1667	4057	0.84075
1667	4061	-0.135462
1667	4171	0.279032
1667	4173	0.084961
1667	4175	-0.028884
1667	4288	0.251679
1667	4311	-0.089388
1667	4317	0.664822
1667	4353	0.833853
1667	4599	-0.254611
1667	4605	0.164367
1667	4680	0.814786
1667	4713	0.049551
1667	4938	-0.275939
1667	4939	-0.32784
1667	4940	-0.269767
1667	4973	0.758413
1667	5273	0.708292
1667	5414	-0.131431
1667	5450	-0.108741
1667	5577	-0.111901
1667	5610	-0.25551
1667	5806	0.584494
1667	6035	-0.026843
1667	6036	0.314467
1667	6037	0.75333
1667	6241	0.187419
1667	6319	0.303213
1667	6518	0.627735
1667	6614	-0.248637
1667	6675	-0.245991
1667	6678	-0.044804
1667	6772	-0.332015
1667	6773	-0.358486
1667	6782	-0.319862
1667	6868	-0.213426
1667	6923	0.102169
1667	6941	0.152036
1667	6947	0.784099
1667	7083	0.362105
1667	7153	0.201184
1667	7184	-0.248038
1667	7298	0.402604
1667	7345	0.062079
1667	8318	0.25236
1667	8339	-0.077449
1667	8343	-0.208453
1667	8345	-0.284398
1667	8347	-0.226858
1667	8348	-0.189403
1667	8365	-0.200494
1667	8460	0.162722
1667	8638	-0.196473
1667	8698	0.188756
1667	8809	0.032839
1667	8819	0.053537
1667	8836	0.173922
1667	8876	0.13285
1667	8900	0.051601
1667	8916	-0.282038
1667	8926	-0.254786
1667	8970	-0.206178
1667	9055	0.380691
1667	9133	0.308321
1667	9212	0.352364
1667	9232	0.206437
1667	9334	-0.038048
1667	9381	-0.172779
1667	9582	-0.095882
1667	9663	-0.210321
1667	9697	-0.274051
1667	9768	0.388928
1667	9787	0.197649
1667	10024	0.36159
1667	10321	0.797622
1667	10346	-0.291285
1667	10384	-0.391771
1667	10403	-0.163369
1667	10561	-0.254287
1667	10562	0.7113
1667	10615	0.133422
1667	10964	-0.255638
1667	11004	0.320336
1667	11065	0.329842
1667	11119	-0.319503
1667	11130	0.146537
1667	11274	-0.286813
1667	22885	-0.000614
1667	22895	0.127645
1667	22936	-0.15104
1667	22974	0.320864
1667	23231	-0.26752
1667	23347	-0.357216
1667	23389	-0.276496
1667	23495	-0.062366
1667	23531	-0.220061
1667	23586	-0.384255
1667	24138	-0.337872
1667	25832	-0.324454
1667	28834	0.045089
1667	29028	-0.056218
1667	29089	0.21282
1667	29126	-0.235151
1667	29952	-0.047625
1667	51053	0.118428
1667	51191	-0.279387
1667	51203	0.237548
1667	51237	0.056294
1667	51303	-0.159345
1667	51439	-0.2659
1667	51513	-0.289065
1667	51659	0.34287
1667	51673	-0.211193
1667	54407	-0.175675
1667	54464	-0.365316
1667	54625	-0.360408
1667	54739	-0.327796
1667	54809	-0.424898
1667	54855	-0.049671
1667	54877	-0.330298
